row,col,year,parameter,value
61,GFGD,2001,intermediate_supply,-0.132017791
711AS,GFGD,2001,intermediate_supply,-0.011999519
111CA,GFGN,2001,intermediate_supply,-0.737432041
113FF,GFGN,2001,intermediate_supply,-0.103790329
22,GFGN,2001,intermediate_supply,-0.052960782
23,GFGN,2001,intermediate_supply,-0.225966062
331,GFGN,2001,intermediate_supply,-0.000998286
339,GFGN,2001,intermediate_supply,-0.061925535
311FT,GFGN,2001,intermediate_supply,-0.070944247
323,GFGN,2001,intermediate_supply,-0.007990182
325,GFGN,2001,intermediate_supply,-0.006992337
511,GFGN,2001,intermediate_supply,-0.18189398
525,GFGN,2001,intermediate_supply,-0.08100956
5415,GFGN,2001,intermediate_supply,-2.381451182
5412OP,GFGN,2001,intermediate_supply,-9.695842558
GFE,GFGN,2001,intermediate_supply,-0.45244761
Other,GFGN,2001,intermediate_supply,-0.689508675
22,GFE,2001,intermediate_supply,-10.41271815
512,GFE,2001,intermediate_supply,-0.100113326
524,GFE,2001,intermediate_supply,-3.667947791
ORE,GFE,2001,intermediate_supply,-0.638532345
5415,GFE,2001,intermediate_supply,-0.38637167
722,GFE,2001,intermediate_supply,-1.781962281
81,GFE,2001,intermediate_supply,-0.001000864
GFE,GFE,2001,intermediate_supply,-66.252269
111CA,GSLG,2001,intermediate_supply,-0.312376187
113FF,GSLG,2001,intermediate_supply,-1.823551819
212,GSLG,2001,intermediate_supply,-0.191814438
22,GSLG,2001,intermediate_supply,-0.66959047
23,GSLG,2001,intermediate_supply,-11.50475322
321,GSLG,2001,intermediate_supply,-0.117779626
339,GSLG,2001,intermediate_supply,-0.855082086
311FT,GSLG,2001,intermediate_supply,-1.130257458
315AL,GSLG,2001,intermediate_supply,-0.90347602
322,GSLG,2001,intermediate_supply,-0.345416598
323,GSLG,2001,intermediate_supply,-0.892019031
325,GSLG,2001,intermediate_supply,-0.053947836
511,GSLG,2001,intermediate_supply,-0.290867942
512,GSLG,2001,intermediate_supply,-0.001000069
514,GSLG,2001,intermediate_supply,-1.276599246
525,GSLG,2001,intermediate_supply,-15.86891453
5415,GSLG,2001,intermediate_supply,-4.955496057
5412OP,GSLG,2001,intermediate_supply,-30.0020937
561,GSLG,2001,intermediate_supply,-4.565600532
562,GSLG,2001,intermediate_supply,-8.667755471
61,GSLG,2001,intermediate_supply,-50.5510707
621,GSLG,2001,intermediate_supply,-16.41382036
624,GSLG,2001,intermediate_supply,-2.157461389
711AS,GSLG,2001,intermediate_supply,-1.847081629
713,GSLG,2001,intermediate_supply,-1.612213324
721,GSLG,2001,intermediate_supply,-5.369137181
722,GSLG,2001,intermediate_supply,-11.05941855
81,GSLG,2001,intermediate_supply,-0.68286276
22,GSLE,2001,intermediate_supply,-59.95366979
485,GSLE,2001,intermediate_supply,-8.902537178
487OS,GSLE,2001,intermediate_supply,-6.673660436
521CI,GSLE,2001,intermediate_supply,-0.060025086
ORE,GSLE,2001,intermediate_supply,-9.772854588
711AS,GSLE,2001,intermediate_supply,-0.461261173
713,GSLE,2001,intermediate_supply,-10.43582761
81,GSLE,2001,intermediate_supply,-1.388446108
GSLE,GSLE,2001,intermediate_supply,-48.63154345
211,213,2001,intermediate_supply,-0.062761369
42,213,2001,intermediate_supply,-0.088948055
4A0,22,2001,intermediate_supply,-0.028003144
486,22,2001,intermediate_supply,-1.204860627
Used,321,2001,intermediate_supply,-0.030960898
213,327,2001,intermediate_supply,-0.006011236
3364OT,327,2001,intermediate_supply,-0.013023305
337,331,2001,intermediate_supply,-0.033983185
313TT,331,2001,intermediate_supply,-0.040017508
337,332,2001,intermediate_supply,-0.290693567
315AL,332,2001,intermediate_supply,-0.044014051
311FT,333,2001,intermediate_supply,-0.024000531
Used,334,2001,intermediate_supply,-0.004988062
3364OT,334,2001,intermediate_supply,-1.823120283
323,334,2001,intermediate_supply,-0.226857146
Used,335,2001,intermediate_supply,-0.013971956
3364OT,335,2001,intermediate_supply,-0.189085121
Used,3361MV,2001,intermediate_supply,-0.369147274
Used,3364OT,2001,intermediate_supply,-0.072819947
315AL,337,2001,intermediate_supply,-0.009008289
3364OT,339,2001,intermediate_supply,-0.13005421
323,339,2001,intermediate_supply,-0.107969944
337,313TT,2001,intermediate_supply,-0.243744101
323,313TT,2001,intermediate_supply,-0.020995899
Used,315AL,2001,intermediate_supply,-0.000997719
323,322,2001,intermediate_supply,-0.40911253
Used,323,2001,intermediate_supply,-0.050896957
3364OT,326,2001,intermediate_supply,-0.197084976
323,326,2001,intermediate_supply,-0.090975981
113FF,42,2001,intermediate_supply,-0.413466494
486,42,2001,intermediate_supply,-0.035168358
441,441,2001,intermediate_supply,-82.75548525
445,445,2001,intermediate_supply,-124.8669305
452,452,2001,intermediate_supply,-103.1398271
621,452,2001,intermediate_supply,-0.395432411
621,4A0,2001,intermediate_supply,-0.29625794
HS,4A0,2001,intermediate_supply,-0.043044549
113FF,481,2001,intermediate_supply,-0.157881811
621,481,2001,intermediate_supply,-0.031042536
713,483,2001,intermediate_supply,-0.002011267
483,483,2001,intermediate_supply,-26.27206907
42,485,2001,intermediate_supply,-0.000999357
4A0,485,2001,intermediate_supply,-0.002998026
485,485,2001,intermediate_supply,-26.42451433
486,486,2001,intermediate_supply,-21.29744751
42,487OS,2001,intermediate_supply,-0.197421015
4A0,487OS,2001,intermediate_supply,-0.002004243
445,487OS,2001,intermediate_supply,-0.042088425
621,487OS,2001,intermediate_supply,-0.015046802
483,487OS,2001,intermediate_supply,-0.076460445
4A0,493,2001,intermediate_supply,-0.326311795
4A0,511,2001,intermediate_supply,-0.278898923
4A0,512,2001,intermediate_supply,-0.237809396
4A0,513,2001,intermediate_supply,-0.453669535
4A0,514,2001,intermediate_supply,-0.098962398
4A0,521CI,2001,intermediate_supply,-0.62055874
HS,HS,2001,intermediate_supply,-1090.325119
713,ORE,2001,intermediate_supply,-0.004001174
4A0,532RL,2001,intermediate_supply,-0.242869911
441,532RL,2001,intermediate_supply,-0.110948025
452,532RL,2001,intermediate_supply,-1.678903594
4A0,5415,2001,intermediate_supply,-0.1938923
4A0,5412OP,2001,intermediate_supply,-2.720446221
452,5412OP,2001,intermediate_supply,-0.239834857
4A0,561,2001,intermediate_supply,-1.167611682
624,561,2001,intermediate_supply,-0.012007766
4A0,562,2001,intermediate_supply,-0.090956376
Used,562,2001,intermediate_supply,-0.695208406
4A0,61,2001,intermediate_supply,-0.544565808
4A0,621,2001,intermediate_supply,-4.942913413
623,621,2001,intermediate_supply,-0.211033574
4A0,622,2001,intermediate_supply,-1.243019983
4A0,623,2001,intermediate_supply,-0.043964979
624,623,2001,intermediate_supply,-0.01100202
623,623,2001,intermediate_supply,-119.2405638
4A0,624,2001,intermediate_supply,-0.192852661
452,624,2001,intermediate_supply,-0.100911051
621,624,2001,intermediate_supply,-0.146034323
624,624,2001,intermediate_supply,-92.3409587
623,624,2001,intermediate_supply,-0.189041917
4A0,711AS,2001,intermediate_supply,-1.245031423
4A0,713,2001,intermediate_supply,-1.190124964
441,713,2001,intermediate_supply,-0.334776353
624,713,2001,intermediate_supply,-0.033008082
4A0,721,2001,intermediate_supply,-0.643529765
441,721,2001,intermediate_supply,-0.008994032
445,721,2001,intermediate_supply,-0.307770086
452,721,2001,intermediate_supply,-0.355698307
4A0,722,2001,intermediate_supply,-0.762498477
Used,722,2001,intermediate_supply,-0.074793874
445,722,2001,intermediate_supply,-0.460689471
441,81,2001,intermediate_supply,-0.644680542
452,81,2001,intermediate_supply,-0.052963978
622,GFGD,2001,intermediate_supply,-0.839112283
GFGD,GFGD,2001,intermediate_supply,-325.550869
622,GFGN,2001,intermediate_supply,-1.353120935
GFGN,GFGN,2001,intermediate_supply,-180.9010261
4A0,GFE,2001,intermediate_supply,-0.066019725
452,GFE,2001,intermediate_supply,-2.456445974
Used,GSLG,2001,intermediate_supply,-2.474909558
622,GSLG,2001,intermediate_supply,-99.77175561
GSLG,GSLG,2001,intermediate_supply,-1032.002573
445,GSLE,2001,intermediate_supply,-1.138704257
HS,GSLE,2001,intermediate_supply,-15.42817698
482,GSLE,2001,intermediate_supply,-0.085020174
483,GSLE,2001,intermediate_supply,-0.15552856
111CA,MCIF,2001,import,-14.119
113FF,MCIF,2001,import,-10.029
321,MCIF,2001,import,-15.605
5415,MCIF,2001,import,-7.539
211,MCIF,2001,import,-94.567
212,MCIF,2001,import,-3.296
213,MCIF,2001,import,-0.479
324,MCIF,2001,import,-37.204
5412OP,MCIF,2001,import,-18.159
327,MCIF,2001,import,-15.074
325,MCIF,2001,import,-100.026
332,MCIF,2001,import,-26.086
22,MCIF,2001,import,-2.824
337,MCIF,2001,import,-16.728
339,MCIF,2001,import,-49.977
313TT,MCIF,2001,import,-14.666
322,MCIF,2001,import,-18.745
326,MCIF,2001,import,-17.558
Used,MCIF,2001,import,-7.788
333,MCIF,2001,import,-69.928
334,MCIF,2001,import,-186.578
335,MCIF,2001,import,-39.165
3361MV,MCIF,2001,import,-174.371
3364OT,MCIF,2001,import,-35.327
331,MCIF,2001,import,-38.674
315AL,MCIF,2001,import,-87.762
323,MCIF,2001,import,-1.284
81,MCIF,2001,import,-1.909
311FT,MCIF,2001,import,-33.416
561,MCIF,2001,import,-0.55
487OS,MCIF,2001,import,-0.056
61,MCIF,2001,import,-0.599
521CI,MCIF,2001,import,-5.622
524,MCIF,2001,import,-16.403
621,MCIF,2001,import,-0.022
513,MCIF,2001,import,-0.128
481,MCIF,2001,import,-21.229
562,MCIF,2001,import,-0.068
511,MCIF,2001,import,-2.963
514,MCIF,2001,import,-0.325
512,MCIF,2001,import,-3.452
523,MCIF,2001,import,-0.046
5411,MCIF,2001,import,-0.996
711AS,MCIF,2001,import,-0.137
623,MCIF,2001,import,-0.006
622,MCIF,2001,import,-1.285
GFE,MCIF,2001,import,-0.373
Other,MCIF,2001,import,-126.23
111CA,Trade,2001,margin_demand,-54.90272752
113FF,Trade,2001,margin_demand,-5.131003905
321,Trade,2001,margin_demand,-18.41443446
211,Trade,2001,margin_demand,-4.144363628
212,Trade,2001,margin_demand,-2.926618568
324,Trade,2001,margin_demand,-65.05651352
327,Trade,2001,margin_demand,-26.22646189
325,Trade,2001,margin_demand,-148.1803806
332,Trade,2001,margin_demand,-46.17047279
337,Trade,2001,margin_demand,-39.32516143
339,Trade,2001,margin_demand,-96.12183499
313TT,Trade,2001,margin_demand,-40.42674867
322,Trade,2001,margin_demand,-28.76179175
326,Trade,2001,margin_demand,-44.27010283
Used,Trade,2001,margin_demand,-49.88991729
333,Trade,2001,margin_demand,-71.99213567
334,Trade,2001,margin_demand,-98.38531845
335,Trade,2001,margin_demand,-35.33724745
3361MV,Trade,2001,margin_demand,-83.6947443
3364OT,Trade,2001,margin_demand,-11.60192985
331,Trade,2001,margin_demand,-13.78175198
315AL,Trade,2001,margin_demand,-140.4570321
323,Trade,2001,margin_demand,-8.914360142
311FT,Trade,2001,margin_demand,-246.647631
511,Trade,2001,margin_demand,-36.73291789
512,Trade,2001,margin_demand,-5.509412002
111CA,Trans,2001,margin_demand,-20.38417359
113FF,Trans,2001,margin_demand,-2.309849289
321,Trans,2001,margin_demand,-5.200104918
211,Trans,2001,margin_demand,-21.90126801
212,Trans,2001,margin_demand,-14.9795537
324,Trans,2001,margin_demand,-9.957852599
327,Trans,2001,margin_demand,-12.36941527
325,Trans,2001,margin_demand,-15.90069965
332,Trans,2001,margin_demand,-5.212467004
337,Trans,2001,margin_demand,-10.70966631
339,Trans,2001,margin_demand,-10.56141934
313TT,Trans,2001,margin_demand,-3.322222749
322,Trans,2001,margin_demand,-8.03379695
326,Trans,2001,margin_demand,-3.669183249
Used,Trans,2001,margin_demand,-18.18348003
333,Trans,2001,margin_demand,-6.363751621
334,Trans,2001,margin_demand,-7.629837899
335,Trans,2001,margin_demand,-4.49440414
3361MV,Trans,2001,margin_demand,-9.320978948
3364OT,Trans,2001,margin_demand,-1.83457783
331,Trans,2001,margin_demand,-4.987338073
315AL,Trans,2001,margin_demand,-5.744119694
323,Trans,2001,margin_demand,-2.893395468
311FT,Trans,2001,margin_demand,-12.86997379
511,Trans,2001,margin_demand,-3.459735003
512,Trans,2001,margin_demand,-0.269456541
42,Trade,2001,margin_supply,658.8436971
4A0,Trade,2001,margin_supply,445.4636658
441,Trade,2001,margin_supply,83.8548842
445,Trade,2001,margin_supply,126.8161827
452,Trade,2001,margin_supply,108.0245849
486,Trans,2001,margin_supply,21.67139481
487OS,Trans,2001,margin_supply,1.816790566
484,Trans,2001,margin_supply,154.9650927
481,Trans,2001,margin_supply,1.627193478
482,Trans,2001,margin_supply,33.35190476
483,Trans,2001,margin_supply,9.130345375
111CA,MDTY,2001,duty,-0.076
113FF,MDTY,2001,duty,-0.007
321,MDTY,2001,duty,-0.087
211,MDTY,2001,duty,-0.092
212,MDTY,2001,duty,-0.003
324,MDTY,2001,duty,-0.173
327,MDTY,2001,duty,-0.515
325,MDTY,2001,duty,-0.837
332,MDTY,2001,duty,-0.601
337,MDTY,2001,duty,-0.017
339,MDTY,2001,duty,-0.739
313TT,MDTY,2001,duty,-0.952
322,MDTY,2001,duty,-0.038
326,MDTY,2001,duty,-0.409
Used,MDTY,2001,duty,-0.013
333,MDTY,2001,duty,-0.773
334,MDTY,2001,duty,-0.72
335,MDTY,2001,duty,-0.773
3361MV,MDTY,2001,duty,-2.337
3364OT,MDTY,2001,duty,-0.155
331,MDTY,2001,duty,-0.129
315AL,MDTY,2001,duty,-10.55
323,MDTY,2001,duty,-0.003
311FT,MDTY,2001,duty,-0.635
512,MDTY,2001,duty,-0.002
111CA,TOP,2001,tax,-3.182379422
113FF,TOP,2001,tax,-0.472386913
321,TOP,2001,tax,-2.063218198
713,TOP,2001,tax,-3.220753597
23,TOP,2001,tax,-0.902298821
5415,TOP,2001,tax,-1.385203577
211,TOP,2001,tax,-5.997350861
212,TOP,2001,tax,-1.937046139
324,TOP,2001,tax,-78.27164363
42,TOP,2001,tax,-0.00600047
5412OP,TOP,2001,tax,-3.223212515
327,TOP,2001,tax,-3.199887114
325,TOP,2001,tax,-10.58880522
332,TOP,2001,tax,-4.195908282
22,TOP,2001,tax,-20.35444195
486,TOP,2001,tax,-0.0620532
337,TOP,2001,tax,-5.331912515
339,TOP,2001,tax,-9.046438343
313TT,TOP,2001,tax,-4.023255434
322,TOP,2001,tax,-3.425432615
326,TOP,2001,tax,-4.508127466
Used,TOP,2001,tax,-7.26131659
333,TOP,2001,tax,-6.59864407
334,TOP,2001,tax,-8.355340481
335,TOP,2001,tax,-3.751244081
3361MV,TOP,2001,tax,-11.05115878
3364OT,TOP,2001,tax,-1.338601597
331,TOP,2001,tax,-0.697514337
315AL,TOP,2001,tax,-16.90016661
323,TOP,2001,tax,-0.723605597
81,TOP,2001,tax,-10.70171852
311FT,TOP,2001,tax,-50.95848792
561,TOP,2001,tax,-2.760756438
487OS,TOP,2001,tax,-0.228906304
493,TOP,2001,tax,-0.013006956
532RL,TOP,2001,tax,-6.911954007
61,TOP,2001,tax,-0.10601915
484,TOP,2001,tax,-0.29508228
521CI,TOP,2001,tax,-0.101999954
524,TOP,2001,tax,-10.68781788
722,TOP,2001,tax,-26.838519
621,TOP,2001,tax,-0.261046501
513,TOP,2001,tax,-28.71837466
481,TOP,2001,tax,-9.334280739
482,TOP,2001,tax,-0.331188218
483,TOP,2001,tax,-0.112687066
562,TOP,2001,tax,-0.577998345
485,TOP,2001,tax,-0.12300879
511,TOP,2001,tax,-4.005581971
514,TOP,2001,tax,-0.492050136
512,TOP,2001,tax,-1.890301059
ORE,TOP,2001,tax,-0.518018173
523,TOP,2001,tax,-1.07199946
5411,TOP,2001,tax,-5.031091839
721,TOP,2001,tax,-7.355565424
55,TOP,2001,tax,-0.517936399
624,TOP,2001,tax,-0.281057778
711AS,TOP,2001,tax,-2.855104013
623,TOP,2001,tax,-0.632124912
622,TOP,2001,tax,-0.673136224
111CA,SUB,2001,subsidy,20.00971328
23,SUB,2001,subsidy,0.010996356
5415,SUB,2001,subsidy,0.017997354
5412OP,SUB,2001,subsidy,0.002999802
22,SUB,2001,subsidy,6.991161059
521CI,SUB,2001,subsidy,0.100000045
524,SUB,2001,subsidy,1.697028917
HS,SUB,2001,subsidy,21.1836387
481,SUB,2001,subsidy,5.026771158
482,SUB,2001,subsidy,1.027578461
483,SUB,2001,subsidy,0.198548326
485,SUB,2001,subsidy,0.029997856
ORE,SUB,2001,subsidy,2.443914255
111CA,111CA,2002,intermediate_demand,34.20981387
113FF,111CA,2002,intermediate_demand,12.08827173
212,111CA,2002,intermediate_demand,1.643340771
22,111CA,2002,intermediate_demand,3.812419754
23,111CA,2002,intermediate_demand,0.822845689
321,111CA,2002,intermediate_demand,0.421167822
327,111CA,2002,intermediate_demand,0.011015251
331,111CA,2002,intermediate_demand,0.148052744
